Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
1993-01-29,24.313037872314453,24.330330217885088,24.209283798890635,24.330330217885088,1003200
1993-02-01,24.485946655273438,24.485946655273438,24.330315638396698,24.330315638396698,480500
1993-02-02,24.537822723388672,24.55511505793651,24.41677638155377,24.4686533851973,201300
1993-02-03,24.797212600708008,24.814504938644344,24.55511986959928,24.57241220753562,529400
1993-02-04,24.900972366333008,24.9528493920962,24.60700255367491,24.883680024411944,531500
1993-02-05,24.88369369506836,24.93557074933188,24.745354883698976,24.883693695068363,492100
1993-02-08,24.88369369506836,24.97015545217423,24.849108992226014,24.883693695068363,596100
1993-02-09,24.710750579833984,24.797212268356844,24.658873566720263,24.797212268356844,122100
1993-02-10,24.7453556060791,24.762647958005083,24.641601494523215,24.71077090222714,379600
1993-02-11,24.86636734008789,24.97012130673638,24.77990570121415,24.77990570121415,19500
1993-02-12,24.67617416381836,24.83180525525099,24.67617416381836,24.83180525525099,42500
1993-02-16,24.05366325378418,24.607018555093376,24.019078547452356,24.607018555093376,374800
1993-02-17,24.03635025024414,24.088227265172723,23.949888558696497,24.053642588553668,210900
1993-02-18,24.01906967163086,24.313039566820006,23.690515082890048,24.313039566820006,378100
1993-02-19,24.105546951293945,24.105546951293945,23.984500445799643,24.01908516165516,34900
1993-02-22,24.191991806030273,24.22657649767578,24.105530076916516,24.174699460207524,513600
1993-02-23,24.17469596862793,24.27845002857912,24.053649565351535,24.26115768525392,373700
1993-02-24,24.485946655273438,24.485946655273438,24.191976956728485,24.191976956728485,26300
1993-02-25,24.537822723388672,24.55511505793651,24.41677638155377,24.4686533851973,44500
1993-02-26,24.572423934936523,24.58971628112578,24.451377511611714,24.58971628112578,66200
1993-03-01,24.503263473510742,24.658894645890133,24.468678768537544,24.658894645890133,66500
1993-03-02,24.86636734008789,24.86636734008789,24.48593612904343,24.52052078459293,182400
1993-03-03,24.970149993896484,24.987442341537687,24.86639590804927,24.900980603331675,280100
1993-03-04,24.831811904907227,25.00473538613917,24.831811904907227,25.00473538613917,89500
1993-03-05,24.762645721435547,24.97015392580512,24.745353371071417,24.866399823620334,40000
